"","workerid","noun","nounclass","predicateposition","predicate","correctresponse","correctclass"
"997",41,"couch","furniture","predicate1","bad",0.03,"quality"
"998",41,"TV","furniture","predicate1","new",0.44,"age"
"999",41,"carrot","food","predicate1","fresh",0.46,"age"
"1000",41,"apple","food","predicate1","square",0.03,"shape"
"1001",41,"desk","furniture","predicate1","short",0.05,"size"
"1002",41,"cheese","food","predicate1","plastic",0.51,"material"
"1003",41,"tomato","food","predicate1","blue",0.47,"color"
"1004",41,"desk","furniture","predicate1","bad",0.47,"quality"
"1005",41,"TV","furniture","predicate1","red",0.98,"color"
"1006",41,"TV","furniture","predicate1","rotten",0.02,"age"
"1007",41,"tomato","food","predicate1","yellow",0.57,"color"
"1008",41,"TV","furniture","predicate1","square",0.33,"shape"
"1009",41,"tomato","food","predicate1","square",0.06,"shape"
"1010",41,"fan","furniture","predicate1","wooden",0.03,"material"
"1011",41,"carrot","food","predicate1","round",0.04,"shape"
"1012",41,"chair","furniture","predicate1","brown",0.04,"color"
"1013",41,"TV","furniture","predicate1","square",0.96,"shape"
"1014",41,"tomato","food","predicate1","rotten",0.47,"age"
"1015",42,"cheese","food","predicate1","brown",0,"color"
"1016",42,"carrot","food","predicate1","soft",1,"texture"
"1017",42,"chair","furniture","predicate1","new",1,"age"
"1018",42,"TV","furniture","predicate1","square",0,"shape"
"1019",42,"fan","furniture","predicate1","soft",0,"texture"
"1020",42,"apple","food","predicate1","hard",1,"texture"
"1021",42,"cheese","food","predicate1","blue",0,"color"
"1022",42,"apple","food","predicate1","purple",0,"color"
"1023",42,"desk","furniture","predicate1","big",1,"size"
"1024",42,"TV","furniture","predicate1","yellow",0.97,"color"
"1025",42,"tomato","food","predicate1","small",0.98,"size"
"1026",42,"TV","furniture","predicate1","big",1,"size"
"1027",42,"desk","furniture","predicate1","hard",0,"texture"
"1028",42,"chair","furniture","predicate1","small",1,"size"
"1029",42,"desk","furniture","predicate1","metal",0,"material"
"1030",42,"couch","furniture","predicate1","yellow",0,"color"
"1031",42,"desk","furniture","predicate1","plastic",0,"material"
"1032",42,"banana","food","predicate1","brown",0,"color"
"1033",42,"apple","food","predicate1","small",1,"size"
"1034",42,"banana","food","predicate1","smooth",0.97,"texture"
"1035",42,"couch","furniture","predicate1","blue",0,"color"
"1036",42,"cheese","food","predicate1","plastic",0,"material"
"1037",42,"tomato","food","predicate1","short",0.96,"size"
"1038",42,"cheese","food","predicate1","square",0.95,"shape"
"1039",42,"apple","food","predicate1","purple",0,"color"
"1040",42,"cheese","food","predicate1","tiny",0.99,"size"
"1041",44,"tomato","food","predicate1","brown",0,"color"
"1042",44,"fan","furniture","predicate1","hard",1,"texture"
"1043",44,"chair","furniture","predicate1","good",1,"quality"
"1044",44,"tomato","food","predicate1","metal",0,"material"
"1045",44,"couch","furniture","predicate1","smooth",1,"texture"
"1046",44,"cheese","food","predicate1","tiny",1,"size"
"1047",44,"desk","furniture","predicate1","brown",0.04,"color"
"1048",44,"fan","furniture","predicate1","blue",0.04,"color"
"1049",44,"couch","furniture","predicate1","smooth",0.02,"texture"
"1050",44,"banana","food","predicate1","smooth",0.01,"texture"
"1051",44,"fan","furniture","predicate1","tiny",0.97,"size"
"1052",44,"carrot","food","predicate1","purple",0.05,"color"
"1053",44,"carrot","food","predicate1","rotten",0.97,"age"
"1054",44,"tomato","food","predicate1","metal",0.03,"material"
"1055",44,"TV","furniture","predicate1","square",0.3,"shape"
"1056",44,"tomato","food","predicate1","plastic",0.23,"material"
"1057",44,"carrot","food","predicate1","new",0.79,"age"
"1058",44,"cheese","food","predicate1","green",0.08,"color"
"1059",44,"desk","furniture","predicate1","green",0.06,"color"
"1060",44,"tomato","food","predicate1","square",0.06,"shape"
"1061",44,"carrot","food","predicate1","big",0.94,"size"
"1062",44,"carrot","food","predicate1","green",0.04,"color"
"1063",44,"chair","furniture","predicate1","rotten",0.05,"age"
"1064",44,"fan","furniture","predicate1","long",0.99,"size"
"1065",44,"tomato","food","predicate1","bad",0.98,"quality"
"1066",44,"cheese","food","predicate1","smooth",0.97,"texture"
"1067",45,"desk","furniture","predicate1","smooth",1,"texture"
"1068",45,"fan","furniture","predicate1","blue",0,"color"
"1069",45,"desk","furniture","predicate1","bad",1,"quality"
"1070",45,"couch","furniture","predicate1","yellow",0,"color"
"1071",45,"fan","furniture","predicate1","new",0,"age"
"1072",45,"apple","food","predicate1","blue",0,"color"
"1073",45,"banana","food","predicate1","soft",1,"texture"
"1074",45,"TV","furniture","predicate1","green",0,"color"
"1075",45,"carrot","food","predicate1","square",0,"shape"
"1076",45,"couch","furniture","predicate1","new",1,"age"
"1077",45,"cheese","food","predicate1","huge",1,"size"
"1078",45,"desk","furniture","predicate1","smooth",1,"texture"
"1079",45,"tomato","food","predicate1","long",1,"size"
"1080",45,"desk","furniture","predicate1","metal",0,"material"
"1081",45,"desk","furniture","predicate1","short",1,"size"
"1082",45,"fan","furniture","predicate1","rotten",1,"age"
"1083",45,"cheese","food","predicate1","good",1,"quality"
"1084",45,"apple","food","predicate1","huge",0,"size"
"1085",45,"apple","food","predicate1","soft",1,"texture"
"1086",45,"carrot","food","predicate1","green",0,"color"
"1087",45,"fan","furniture","predicate1","bad",1,"quality"
"1088",45,"cheese","food","predicate1","soft",1,"texture"
"1089",45,"chair","furniture","predicate1","tiny",1,"size"
"1090",45,"tomato","food","predicate1","smooth",0,"texture"
"1091",45,"apple","food","predicate1","fresh",1,"age"
"1092",45,"desk","furniture","predicate1","new",1,"age"
"1093",46,"couch","furniture","predicate1","purple",1,"color"
"1094",46,"tomato","food","predicate1","old",1,"age"
"1095",46,"couch","furniture","predicate1","round",0,"shape"
"1096",46,"tomato","food","predicate1","purple",0,"color"
"1097",46,"carrot","food","predicate1","round",1,"shape"
"1098",46,"couch","furniture","predicate1","fresh",1,"age"
"1099",46,"TV","furniture","predicate1","soft",1,"texture"
"1100",46,"fan","furniture","predicate1","smooth",0,"texture"
"1101",46,"apple","food","predicate1","green",0,"color"
"1102",46,"cheese","food","predicate1","purple",0,"color"
"1103",46,"cheese","food","predicate1","smooth",1,"texture"
"1104",46,"tomato","food","predicate1","soft",1,"texture"
"1105",46,"apple","food","predicate1","short",0,"size"
"1106",46,"TV","furniture","predicate1","metal",0,"material"
"1107",46,"carrot","food","predicate1","rotten",0.02,"age"
"1108",46,"cheese","food","predicate1","short",1,"size"
"1109",46,"cheese","food","predicate1","green",0,"color"
"1110",46,"tomato","food","predicate1","blue",0,"color"
"1111",46,"cheese","food","predicate1","wooden",1,"material"
"1112",46,"chair","furniture","predicate1","new",0,"age"
"1113",46,"TV","furniture","predicate1","round",1,"shape"
"1114",46,"TV","furniture","predicate1","rotten",1,"age"
"1115",46,"cheese","food","predicate1","long",1,"size"
"1116",46,"tomato","food","predicate1","square",1,"shape"
"1117",46,"apple","food","predicate1","square",0,"shape"
"1118",46,"chair","furniture","predicate1","plastic",1,"material"
"1119",47,"chair","furniture","predicate1","soft",0.96,"texture"
"1120",47,"TV","furniture","predicate1","yellow",0.02,"color"
"1121",47,"tomato","food","predicate1","red",0.97,"color"
"1122",47,"banana","food","predicate1","square",0.97,"shape"
"1123",47,"cheese","food","predicate1","good",0.98,"quality"
"1124",47,"carrot","food","predicate1","bad",0.97,"quality"
"1125",47,"fan","furniture","predicate1","new",0.96,"age"
"1126",47,"apple","food","predicate1","bad",0.02,"quality"
"1127",47,"carrot","food","predicate1","old",0.96,"age"
"1128",47,"cheese","food","predicate1","good",1,"quality"
"1129",47,"carrot","food","predicate1","metal",0.02,"material"
"1130",47,"desk","furniture","predicate1","square",0.96,"shape"
"1131",47,"tomato","food","predicate1","rotten",0.53,"age"
"1132",47,"carrot","food","predicate1","round",0.01,"shape"
"1133",47,"desk","furniture","predicate1","new",0.5,"age"
"1134",47,"carrot","food","predicate1","good",0.97,"quality"
"1135",47,"couch","furniture","predicate1","good",0.75,"quality"
"1136",47,"chair","furniture","predicate1","round",0.95,"shape"
"1137",47,"TV","furniture","predicate1","yellow",0.04,"color"
"1138",47,"couch","furniture","predicate1","old",0.36,"age"
"1139",47,"tomato","food","predicate1","new",0.1,"age"
"1140",47,"couch","furniture","predicate1","bad",0.59,"quality"
"1141",47,"chair","furniture","predicate1","tiny",0.89,"size"
"1142",47,"fan","furniture","predicate1","yellow",0.05,"color"
"1143",47,"apple","food","predicate1","soft",0.93,"texture"
"1144",47,"chair","furniture","predicate1","good",0.8,"quality"
"1145",49,"TV","furniture","predicate1","smooth",1,"texture"
"1146",49,"TV","furniture","predicate1","tiny",1,"size"
"1147",49,"tomato","food","predicate1","yellow",1,"color"
"1148",49,"cheese","food","predicate1","green",0,"color"
"1149",49,"TV","furniture","predicate1","good",1,"quality"
"1150",49,"chair","furniture","predicate1","round",0.08,"shape"
"1151",49,"carrot","food","predicate1","long",0.91,"size"
"1152",49,"desk","furniture","predicate1","new",0.98,"age"
"1153",49,"couch","furniture","predicate1","smooth",0.91,"texture"
"1154",49,"carrot","food","predicate1","old",0.02,"age"
"1155",49,"chair","furniture","predicate1","smooth",0.9,"texture"
"1156",49,"apple","food","predicate1","yellow",0.07,"color"
"1157",49,"chair","furniture","predicate1","good",0.98,"quality"
"1158",49,"banana","food","predicate1","fresh",0.96,"age"
"1159",49,"fan","furniture","predicate1","huge",0.92,"size"
"1160",49,"cheese","food","predicate1","square",0.04,"shape"
"1161",49,"couch","furniture","predicate1","plastic",0.1,"material"
"1162",49,"cheese","food","predicate1","yellow",0.04,"color"
"1163",49,"tomato","food","predicate1","smooth",0.97,"texture"
"1164",49,"couch","furniture","predicate1","short",0.94,"size"
"1165",49,"tomato","food","predicate1","soft",0.91,"texture"
"1166",49,"cheese","food","predicate1","new",0.88,"age"
"1167",49,"chair","furniture","predicate1","purple",0.9,"color"
"1168",49,"apple","food","predicate1","metal",0.09,"material"
"1169",49,"TV","furniture","predicate1","bad",0.01,"quality"
"1170",49,"cheese","food","predicate1","good",0.96,"quality"
"1171",0,"tomato","food","rightpredicate1","hard",0.21,"texture"
"1172",0,"apple","food","rightpredicate1","metal",0.84,"material"
"1173",0,"TV","furniture","rightpredicate1","round",0.12,"shape"
"1174",0,"banana","food","rightpredicate1","metal",0.22,"material"
"1175",0,"desk","furniture","rightpredicate1","long",0.91,"size"
"1176",0,"chair","furniture","rightpredicate1","green",0.95,"color"
"1177",0,"couch","furniture","rightpredicate1","red",0.18,"color"
"1178",0,"carrot","food","rightpredicate1","metal",0.12,"material"
"1179",0,"chair","furniture","rightpredicate1","hard",0.9,"texture"
"1180",0,"carrot","food","rightpredicate1","blue",0.13,"color"
"1181",0,"couch","furniture","rightpredicate1","wooden",0.17,"material"
"1182",0,"apple","food","rightpredicate1","wooden",0.13,"material"
"1183",0,"TV","furniture","rightpredicate1","good",0.91,"quality"
"1184",0,"chair","furniture","rightpredicate1","plastic",0.14,"material"
"1185",0,"cheese","food","rightpredicate1","good",0.87,"quality"
"1186",0,"desk","furniture","rightpredicate1","green",0.12,"color"
"1187",0,"carrot","food","rightpredicate1","big",0.92,"size"
"1188",0,"chair","furniture","rightpredicate1","fresh",0.07,"age"
"1189",0,"carrot","food","rightpredicate1","green",0.02,"color"
"1190",0,"chair","furniture","rightpredicate1","good",0.92,"quality"
"1191",0,"apple","food","rightpredicate1","smooth",0.83,"texture"
"1192",0,"TV","furniture","rightpredicate1","yellow",0.2,"color"
"1193",0,"desk","furniture","rightpredicate1","new",0.1,"age"
"1194",0,"chair","furniture","rightpredicate1","tiny",0.0600000000000001,"size"
"1195",0,"tomato","food","rightpredicate1","smooth",0.15,"texture"
"1196",0,"couch","furniture","rightpredicate1","good",0.09,"quality"
"1197",1,"fan","furniture","rightpredicate1","yellow",0,"color"
"1198",1,"carrot","food","rightpredicate1","metal",0.03,"material"
"1199",1,"chair","furniture","rightpredicate1","hard",0.99,"texture"
"1200",1,"carrot","food","rightpredicate1","round",0.04,"shape"
"1201",1,"apple","food","rightpredicate1","good",1,"quality"
"1202",1,"tomato","food","rightpredicate1","fresh",1,"age"
"1203",1,"TV","furniture","rightpredicate1","wooden",0.0600000000000001,"material"
"1204",1,"tomato","food","rightpredicate1","rotten",0.98,"age"
"1205",1,"tomato","food","rightpredicate1","new",0.99,"age"
"1206",1,"TV","furniture","rightpredicate1","square",0.98,"shape"
"1207",1,"banana","food","rightpredicate1","round",1,"shape"
"1208",1,"tomato","food","rightpredicate1","plastic",0.04,"material"
"1209",1,"banana","food","rightpredicate1","metal",0.0600000000000001,"material"
"1210",1,"apple","food","rightpredicate1","long",0.98,"size"
"1211",1,"fan","furniture","rightpredicate1","purple",0.07,"color"
"1212",1,"desk","furniture","rightpredicate1","small",1,"size"
"1213",1,"couch","furniture","rightpredicate1","metal",0.02,"material"
"1214",1,"tomato","food","rightpredicate1","green",0,"color"
"1215",1,"cheese","food","rightpredicate1","old",0.99,"age"
"1216",1,"banana","food","rightpredicate1","huge",0.97,"size"
"1217",1,"fan","furniture","rightpredicate1","plastic",0.04,"material"
"1218",1,"desk","furniture","rightpredicate1","round",0.04,"shape"
"1219",1,"banana","food","rightpredicate1","rotten",0.98,"age"
"1220",1,"couch","furniture","rightpredicate1","square",0.98,"shape"
"1221",1,"chair","furniture","rightpredicate1","huge",0.98,"size"
"1222",1,"cheese","food","rightpredicate1","blue",0.03,"color"
"1223",2,"desk","furniture","rightpredicate1","bad",0.0600000000000001,"quality"
"1224",2,"fan","furniture","rightpredicate1","huge",0.92,"size"
"1225",2,"carrot","food","rightpredicate1","yellow",0.05,"color"
"1226",2,"chair","furniture","rightpredicate1","new",0.94,"age"
"1227",2,"couch","furniture","rightpredicate1","rotten",0.84,"age"
"1228",2,"apple","food","rightpredicate1","brown",0.04,"color"
"1229",2,"banana","food","rightpredicate1","bad",0.1,"quality"
"1230",2,"tomato","food","rightpredicate1","plastic",0.09,"material"
"1231",2,"chair","furniture","rightpredicate1","new",0.08,"age"
"1232",2,"desk","furniture","rightpredicate1","tiny",0.95,"size"
"1233",2,"banana","food","rightpredicate1","round",0.03,"shape"
"1234",2,"tomato","food","rightpredicate1","huge",0.13,"size"
"1235",2,"TV","furniture","rightpredicate1","new",0.04,"age"
"1236",2,"couch","furniture","rightpredicate1","good",0.94,"quality"
"1237",2,"apple","food","rightpredicate1","good",0.92,"quality"
"1238",2,"desk","furniture","rightpredicate1","purple",0.16,"color"
"1239",2,"desk","furniture","rightpredicate1","rotten",0.78,"age"
"1240",2,"TV","furniture","rightpredicate1","tiny",0.9,"size"
"1241",2,"banana","food","rightpredicate1","bad",0.1,"quality"
"1242",2,"apple","food","rightpredicate1","square",0.87,"shape"
"1243",2,"carrot","food","rightpredicate1","yellow",0.14,"color"
"1244",2,"apple","food","rightpredicate1","short",0.77,"size"
"1245",2,"chair","furniture","rightpredicate1","blue",0.12,"color"
"1246",2,"TV","furniture","rightpredicate1","huge",0.87,"size"
"1247",2,"TV","furniture","rightpredicate1","small",0.91,"size"
"1248",2,"apple","food","rightpredicate1","rotten",0.94,"age"
"1249",3,"banana","food","rightpredicate1","yellow",0.05,"color"
"1250",3,"fan","furniture","rightpredicate1","bad",0.99,"quality"
"1251",3,"carrot","food","rightpredicate1","yellow",0.01,"color"
"1252",3,"chair","furniture","rightpredicate1","red",0.03,"color"
"1253",3,"desk","furniture","rightpredicate1","soft",1,"texture"
"1254",3,"banana","food","rightpredicate1","huge",0.99,"size"
"1255",3,"banana","food","rightpredicate1","good",0.01,"quality"
"1256",3,"carrot","food","rightpredicate1","wooden",0.02,"material"
"1257",3,"apple","food","rightpredicate1","wooden",0.04,"material"
"1258",3,"cheese","food","rightpredicate1","old",0.99,"age"
"1259",3,"apple","food","rightpredicate1","wooden",0.03,"material"
"1260",3,"TV","furniture","rightpredicate1","smooth",0.98,"texture"
"1261",3,"apple","food","rightpredicate1","metal",0.03,"material"
"1262",3,"desk","furniture","rightpredicate1","small",0.99,"size"
"1263",3,"tomato","food","rightpredicate1","brown",0.02,"color"
"1264",3,"couch","furniture","rightpredicate1","brown",0.04,"color"
"1265",3,"couch","furniture","rightpredicate1","green",0.04,"color"
"1266",3,"TV","furniture","rightpredicate1","brown",0.04,"color"
"1267",3,"banana","food","rightpredicate1","square",0.99,"shape"
"1268",3,"fan","furniture","rightpredicate1","tiny",0.97,"size"
"1269",3,"chair","furniture","rightpredicate1","bad",0.99,"quality"
"1270",3,"tomato","food","rightpredicate1","round",0.04,"shape"
"1271",3,"TV","furniture","rightpredicate1","hard",0.99,"texture"
"1272",3,"couch","furniture","rightpredicate1","purple",0.03,"color"
"1273",3,"banana","food","rightpredicate1","small",0.99,"size"
"1274",3,"TV","furniture","rightpredicate1","good",0.97,"quality"
"1275",4,"TV","furniture","rightpredicate1","tiny",0.02,"size"
"1276",4,"chair","furniture","rightpredicate1","short",0.95,"size"
"1277",4,"apple","food","rightpredicate1","old",0.04,"age"
"1278",4,"fan","furniture","rightpredicate1","yellow",0.04,"color"
"1279",4,"tomato","food","rightpredicate1","round",0.02,"shape"
"1280",4,"apple","food","rightpredicate1","green",0.04,"color"
"1281",4,"cheese","food","rightpredicate1","fresh",0.98,"age"
"1282",4,"carrot","food","rightpredicate1","brown",0.98,"color"
"1283",4,"couch","furniture","rightpredicate1","smooth",0.04,"texture"
"1284",4,"chair","furniture","rightpredicate1","brown",0.03,"color"
"1285",4,"fan","furniture","rightpredicate1","long",0.98,"size"
"1286",4,"desk","furniture","rightpredicate1","green",0.01,"color"
"1287",4,"tomato","food","rightpredicate1","hard",0.97,"texture"
"1288",4,"carrot","food","rightpredicate1","bad",0.98,"quality"
"1289",4,"desk","furniture","rightpredicate1","plastic",0.02,"material"
"1290",4,"TV","furniture","rightpredicate1","new",0.95,"age"
"1291",4,"fan","furniture","rightpredicate1","smooth",0,"texture"
"1292",4,"fan","furniture","rightpredicate1","good",0.97,"quality"
"1293",4,"chair","furniture","rightpredicate1","bad",0.96,"quality"
"1294",4,"desk","furniture","rightpredicate1","soft",0.94,"texture"
"1295",4,"fan","furniture","rightpredicate1","hard",0.97,"texture"
"1296",4,"tomato","food","rightpredicate1","short",0.94,"size"
"1297",4,"chair","furniture","rightpredicate1","metal",0.05,"material"
"1298",4,"apple","food","rightpredicate1","blue",0.02,"color"
"1299",4,"apple","food","rightpredicate1","rotten",1,"age"
"1300",4,"TV","furniture","rightpredicate1","soft",1,"texture"
"1301",5,"banana","food","rightpredicate1","small",0.95,"size"
"1302",5,"TV","furniture","rightpredicate1","plastic",0,"material"
"1303",5,"chair","furniture","rightpredicate1","small",0,"size"
"1304",5,"banana","food","rightpredicate1","good",0.64,"quality"
"1305",5,"tomato","food","rightpredicate1","smooth",0.04,"texture"
"1306",5,"cheese","food","rightpredicate1","new",0.96,"age"
"1307",5,"carrot","food","rightpredicate1","metal",0.03,"material"
"1308",5,"TV","furniture","rightpredicate1","good",0.97,"quality"
"1309",5,"apple","food","rightpredicate1","green",0.01,"color"
"1310",5,"apple","food","rightpredicate1","fresh",0.02,"age"
"1311",5,"cheese","food","rightpredicate1","smooth",0.03,"texture"
"1312",5,"desk","furniture","rightpredicate1","purple",0.97,"color"
"1313",5,"banana","food","rightpredicate1","good",0.99,"quality"
"1314",5,"chair","furniture","rightpredicate1","wooden",0.36,"material"
"1315",5,"TV","furniture","rightpredicate1","big",0.98,"size"
"1316",5,"couch","furniture","rightpredicate1","small",0.99,"size"
"1317",5,"carrot","food","rightpredicate1","bad",0.99,"quality"
"1318",5,"fan","furniture","rightpredicate1","short",0.98,"size"
"1319",5,"cheese","food","rightpredicate1","big",0.97,"size"
"1320",5,"couch","furniture","rightpredicate1","bad",0.97,"quality"
"1321",5,"banana","food","rightpredicate1","big",1,"size"
"1322",5,"desk","furniture","rightpredicate1","wooden",0.03,"material"
"1323",5,"banana","food","rightpredicate1","red",0.02,"color"
"1324",5,"cheese","food","rightpredicate1","rotten",0.98,"age"
"1325",5,"carrot","food","rightpredicate1","round",0.05,"shape"
"1326",5,"TV","furniture","rightpredicate1","brown",0.03,"color"
"1327",6,"fan","furniture","rightpredicate1","square",0.17,"shape"
"1328",6,"cheese","food","rightpredicate1","fresh",0.41,"age"
"1329",6,"couch","furniture","rightpredicate1","bad",0.51,"quality"
"1330",6,"chair","furniture","rightpredicate1","long",0.8,"size"
"1331",6,"apple","food","rightpredicate1","brown",0.07,"color"
"1332",6,"apple","food","rightpredicate1","rotten",0.14,"age"
"1333",6,"desk","furniture","rightpredicate1","new",0.19,"age"
"1334",6,"cheese","food","rightpredicate1","purple",0.18,"color"
"1335",6,"couch","furniture","rightpredicate1","blue",0.04,"color"
"1336",6,"fan","furniture","rightpredicate1","fresh",0.68,"age"
"1337",6,"carrot","food","rightpredicate1","new",0.09,"age"
"1338",6,"tomato","food","rightpredicate1","metal",0.11,"material"
"1339",6,"apple","food","rightpredicate1","bad",0.78,"quality"
"1340",6,"chair","furniture","rightpredicate1","plastic",0.02,"material"
"1341",6,"banana","food","rightpredicate1","new",0.37,"age"
"1342",6,"carrot","food","rightpredicate1","red",0.23,"color"
"1343",6,"cheese","food","rightpredicate1","fresh",0.79,"age"
"1344",6,"couch","furniture","rightpredicate1","new",0.78,"age"
"1345",6,"TV","furniture","rightpredicate1","metal",0.07,"material"
"1346",6,"carrot","food","rightpredicate1","small",0.96,"size"
"1347",6,"fan","furniture","rightpredicate1","brown",0.0600000000000001,"color"
"1348",6,"couch","furniture","rightpredicate1","yellow",0.09,"color"
"1349",6,"couch","furniture","rightpredicate1","tiny",0.34,"size"
"1350",6,"cheese","food","rightpredicate1","good",0.94,"quality"
"1351",6,"fan","furniture","rightpredicate1","smooth",0.7,"texture"
"1352",6,"fan","furniture","rightpredicate1","big",0.95,"size"
"1353",7,"couch","furniture","rightpredicate1","small",0.97,"size"
"1354",7,"banana","food","rightpredicate1","new",0.97,"age"
"1355",7,"carrot","food","rightpredicate1","long",0.99,"size"
"1356",7,"cheese","food","rightpredicate1","green",0.02,"color"
"1357",7,"chair","furniture","rightpredicate1","brown",0.03,"color"
"1358",7,"fan","furniture","rightpredicate1","bad",1,"quality"
"1359",7,"TV","furniture","rightpredicate1","green",0.01,"color"
"1360",7,"fan","furniture","rightpredicate1","good",0.03,"quality"
"1361",7,"fan","furniture","rightpredicate1","old",0.96,"age"
"1362",7,"banana","food","rightpredicate1","good",0.98,"quality"
"1363",7,"tomato","food","rightpredicate1","smooth",0.05,"texture"
"1364",7,"cheese","food","rightpredicate1","hard",0.03,"texture"
"1365",7,"TV","furniture","rightpredicate1","plastic",0.04,"material"
"1366",7,"cheese","food","rightpredicate1","soft",0.99,"texture"
"1367",7,"carrot","food","rightpredicate1","small",0.02,"size"
"1368",7,"couch","furniture","rightpredicate1","good",0.95,"quality"
"1369",7,"TV","furniture","rightpredicate1","plastic",0.02,"material"
"1370",7,"chair","furniture","rightpredicate1","blue",0.01,"color"
"1371",7,"couch","furniture","rightpredicate1","big",0.98,"size"
"1372",7,"fan","furniture","rightpredicate1","metal",0.03,"material"
"1373",7,"TV","furniture","rightpredicate1","big",0.98,"size"
"1374",7,"chair","furniture","rightpredicate1","long",0.98,"size"
"1375",7,"cheese","food","rightpredicate1","good",0.94,"quality"
"1376",7,"TV","furniture","rightpredicate1","red",0.01,"color"
"1377",7,"chair","furniture","rightpredicate1","big",0.97,"size"
"1378",7,"apple","food","rightpredicate1","wooden",0.03,"material"
"1379",8,"banana","food","rightpredicate1","hard",0.69,"texture"
"1380",8,"fan","furniture","rightpredicate1","square",0.86,"shape"
"1381",8,"TV","furniture","rightpredicate1","blue",0.12,"color"
"1382",8,"chair","furniture","rightpredicate1","green",0.13,"color"
"1383",8,"desk","furniture","rightpredicate1","new",0.86,"age"
"1384",8,"cheese","food","rightpredicate1","smooth",0.69,"texture"
"1385",8,"fan","furniture","rightpredicate1","new",0.41,"age"
"1386",8,"tomato","food","rightpredicate1","tiny",0.73,"size"
"1387",8,"banana","food","rightpredicate1","yellow",0.1,"color"
"1388",8,"desk","furniture","rightpredicate1","purple",0.25,"color"
"1389",8,"couch","furniture","rightpredicate1","new",0.67,"age"
"1390",8,"tomato","food","rightpredicate1","wooden",0.25,"material"
"1391",8,"apple","food","rightpredicate1","green",0.13,"color"
"1392",8,"desk","furniture","rightpredicate1","red",0.15,"color"
"1393",8,"chair","furniture","rightpredicate1","round",0.35,"shape"
"1394",8,"couch","furniture","rightpredicate1","brown",0.77,"color"
"1395",8,"carrot","food","rightpredicate1","small",0.75,"size"
"1396",8,"desk","furniture","rightpredicate1","smooth",0.33,"texture"
"1397",8,"apple","food","rightpredicate1","big",0.82,"size"
"1398",8,"banana","food","rightpredicate1","soft",0.23,"texture"
"1399",8,"cheese","food","rightpredicate1","smooth",0.33,"texture"
"1400",8,"TV","furniture","rightpredicate1","yellow",0.27,"color"
"1401",8,"carrot","food","rightpredicate1","smooth",0.77,"texture"
"1402",8,"fan","furniture","rightpredicate1","long",0.91,"size"
"1403",8,"cheese","food","rightpredicate1","soft",0.16,"texture"
"1404",8,"TV","furniture","rightpredicate1","rotten",0.17,"age"
"1405",9,"apple","food","rightpredicate1","wooden",0.12,"material"
"1406",9,"desk","furniture","rightpredicate1","big",1,"size"
"1407",9,"chair","furniture","rightpredicate1","round",0,"shape"
"1408",9,"cheese","food","rightpredicate1","plastic",0.99,"material"
"1409",9,"cheese","food","rightpredicate1","long",0.99,"size"
"1410",9,"tomato","food","rightpredicate1","good",0.02,"quality"
"1411",9,"chair","furniture","rightpredicate1","plastic",0,"material"
"1412",9,"TV","furniture","rightpredicate1","small",1,"size"
"1413",9,"couch","furniture","rightpredicate1","metal",0.08,"material"
"1414",9,"TV","furniture","rightpredicate1","metal",0.01,"material"
"1415",9,"couch","furniture","rightpredicate1","purple",0.04,"color"
"1416",9,"chair","furniture","rightpredicate1","huge",1,"size"
"1417",9,"banana","food","rightpredicate1","hard",0.97,"texture"
"1418",9,"fan","furniture","rightpredicate1","long",0.96,"size"
"1419",9,"cheese","food","rightpredicate1","huge",1,"size"
"1420",9,"carrot","food","rightpredicate1","long",0.97,"size"
"1421",9,"couch","furniture","rightpredicate1","good",0.02,"quality"
"1422",9,"fan","furniture","rightpredicate1","red",0.04,"color"
"1423",9,"chair","furniture","rightpredicate1","blue",0.97,"color"
"1424",9,"chair","furniture","rightpredicate1","old",0.01,"age"
"1425",9,"chair","furniture","rightpredicate1","round",0.07,"shape"
"1426",9,"cheese","food","rightpredicate1","brown",0.96,"color"
"1427",9,"desk","furniture","rightpredicate1","smooth",0.98,"texture"
"1428",9,"carrot","food","rightpredicate1","small",0.05,"size"
"1429",9,"cheese","food","rightpredicate1","square",0.08,"shape"
"1430",9,"chair","furniture","rightpredicate1","rotten",0.05,"age"
"1431",10,"couch","furniture","rightpredicate1","tiny",0.65,"size"
"1432",10,"banana","food","rightpredicate1","big",0.21,"size"
"1433",10,"chair","furniture","rightpredicate1","smooth",0.77,"texture"
"1434",10,"couch","furniture","rightpredicate1","small",0.87,"size"
"1435",10,"fan","furniture","rightpredicate1","plastic",0.05,"material"
"1436",10,"tomato","food","rightpredicate1","square",0.13,"shape"
"1437",10,"cheese","food","rightpredicate1","bad",0.82,"quality"
"1438",10,"apple","food","rightpredicate1","yellow",0.03,"color"
"1439",10,"tomato","food","rightpredicate1","good",0.2,"quality"
"1440",10,"desk","furniture","rightpredicate1","square",0.0600000000000001,"shape"
"1441",10,"chair","furniture","rightpredicate1","smooth",0.04,"texture"
"1442",10,"carrot","food","rightpredicate1","plastic",0.07,"material"
"1443",10,"apple","food","rightpredicate1","bad",0.05,"quality"
"1444",10,"apple","food","rightpredicate1","plastic",0.42,"material"
"1445",10,"banana","food","rightpredicate1","purple",0.1,"color"
"1446",10,"carrot","food","rightpredicate1","good",0.28,"quality"
